epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,5374.21,0.3421,0.54017,0.26322,0.78287,0,0.87528,0.92487,0.93954,0.80937,0.87597,0.89289,0.92256,0.77873,0.39739,0.52525,0.31335,0.80862,0,0.000915875,0.000915875,0.000915875
29,5561.27,0.34148,0.49256,0.26514,0.77882,0,0.90754,0.8749,0.93535,0.81015,0.8995,0.85695,0.92551,0.78388,0.38704,0.55661,0.29794,0.80149,0,0.0009035,0.0009035,0.0009035
30,5749.35,0.33517,0.51617,0.25988,0.77207,0,0.87335,0.88166,0.91573,0.80318,0.88313,0.88665,0.92562,0.78,0.37554,0.54358,0.31737,0.81116,0,0.000891125,0.000891125,0.000891125
31,5937.24,0.32676,0.50601,0.25878,0.77889,0,0.94483,0.82244,0.92403,0.79966,0.85606,0.88871,0.91875,0.76865,0.39077,0.54212,0.32475,0.81527,0,0.00087875,0.00087875,0.00087875
32,6122.84,0.32792,0.49857,0.26172,0.76677,0,0.85881,0.91758,0.93214,0.79918,0.85633,0.88839,0.90904,0.74872,0.38091,0.56178,0.32125,0.8102,0,0.000866375,0.000866375,0.000866375
33,6363.63,0.32427,0.50526,0.25333,0.76643,0,0.86831,0.90868,0.92991,0.801,0.86937,0.89265,0.92189,0.75989,0.36558,0.55571,0.31058,0.80591,0,0.000854,0.000854,0.000854
34,6576.64,0.31177,0.51562,0.24597,0.77532,0,0.91367,0.8529,0.91961,0.8005,0.91052,0.84365,0.91374,0.76341,0.35747,0.58656,0.30839,0.80901,0,0.000841625,0.000841625,0.000841625
35,6786.45,0.31539,0.51594,0.24748,0.77293,0,0.93683,0.82336,0.9328,0.80233,0.92205,0.80917,0.90818,0.76049,0.37191,0.57699,0.29867,0.80899,0,0.00082925,0.00082925,0.00082925
36,7025.93,0.30288,0.49527,0.24191,0.7683,0,0.94396,0.82782,0.92975,0.80057,0.9441,0.82702,0.9283,0.75662,0.36574,0.58148,0.30432,0.80767,0,0.000816875,0.000816875,0.000816875
37,7251.88,0.30501,0.50502,0.23667,0.76265,0,0.90765,0.86796,0.92598,0.79766,0.93609,0.83551,0.91992,0.7604,0.35842,0.57033,0.31288,0.80738,0,0.0008045,0.0008045,0.0008045
38,7445.19,0.29748,0.45989,0.23146,0.76664,0,0.89718,0.87609,0.92553,0.79847,0.93302,0.83172,0.9162,0.76383,0.36548,0.55227,0.31451,0.81342,0,0.000792125,0.000792125,0.000792125
39,7640.25,0.30391,0.46196,0.23284,0.77556,0,0.94212,0.84673,0.91985,0.79835,0.94298,0.83731,0.91134,0.75599,0.36952,0.53305,0.3199,0.81849,0,0.00077975,0.00077975,0.00077975
40,7830.52,0.29201,0.48978,0.23293,0.77862,0,0.96066,0.83707,0.93367,0.80199,0.96066,0.83707,0.92741,0.77329,0.37184,0.52962,0.30794,0.81044,0,0.000767375,0.000767375,0.000767375
41,8024.8,0.29498,0.47064,0.22993,0.77772,0,0.95324,0.85544,0.93142,0.8007,0.94341,0.84405,0.92301,0.76864,0.36544,0.53654,0.29525,0.80857,0,0.000755,0.000755,0.000755
42,8216.82,0.3012,0.46637,0.23479,0.76638,0,0.90014,0.89221,0.93288,0.80861,0.90159,0.86638,0.9208,0.7784,0.37509,0.52901,0.30919,0.80114,0,0.000742625,0.000742625,0.000742625
43,8411.31,0.30275,0.46958,0.23584,0.77421,0,0.93279,0.85187,0.93021,0.81139,0.91966,0.84022,0.92529,0.77936,0.35997,0.5222,0.28276,0.80628,0,0.00073025,0.00073025,0.00073025
44,8603.74,0.29271,0.45249,0.2312,0.77012,0,0.94857,0.83714,0.92031,0.80245,0.93519,0.82548,0.91673,0.75689,0.36025,0.53571,0.28602,0.79914,0,0.000717875,0.000717875,0.000717875
45,8795.89,0.29568,0.45952,0.22525,0.75909,0,0.8903,0.87318,0.91482,0.80261,0.87793,0.86168,0.91577,0.76761,0.35149,0.54306,0.30002,0.80137,0,0.0007055,0.0007055,0.0007055
46,8991.53,0.28288,0.45472,0.22257,0.76228,0,0.93856,0.83582,0.92273,0.80564,0.89382,0.85236,0.92043,0.77955,0.35817,0.51875,0.3023,0.80826,0,0.000693125,0.000693125,0.000693125
47,9189.81,0.28089,0.45846,0.22051,0.76594,0,0.88905,0.88362,0.91418,0.81181,0.88787,0.88211,0.92375,0.76936,0.35772,0.53148,0.29901,0.80771,0,0.00068075,0.00068075,0.00068075
48,9387.11,0.28148,0.45625,0.21917,0.77767,0,0.93078,0.84773,0.92251,0.80967,0.93639,0.84686,0.92159,0.78763,0.34768,0.52543,0.29148,0.80301,0,0.000668375,0.000668375,0.000668375
49,9582.81,0.27935,0.43486,0.21565,0.76394,0,0.9199,0.86203,0.92215,0.81741,0.92992,0.8497,0.92139,0.7837,0.35139,0.53855,0.29505,0.80367,0,0.000656,0.000656,0.000656
50,9776.66,0.28319,0.47033,0.21546,0.76474,0,0.92819,0.87816,0.92029,0.80692,0.94051,0.85745,0.91891,0.7781,0.34927,0.53424,0.29773,0.80427,0,0.000643625,0.000643625,0.000643625
51,9975.02,0.26944,0.44776,0.21107,0.76879,0,0.92827,0.8581,0.91203,0.80237,0.95088,0.82441,0.90817,0.76122,0.35161,0.52941,0.29571,0.80774,0,0.00063125,0.00063125,0.00063125
52,10185.1,0.26826,0.45959,0.20951,0.77155,0,0.92389,0.8619,0.915,0.8054,0.95423,0.82307,0.9083,0.76963,0.34128,0.51474,0.2963,0.80523,0,0.000618875,0.000618875,0.000618875
53,10425.6,0.27032,0.44014,0.20622,0.7708,0,0.92544,0.86902,0.92123,0.80783,0.91639,0.87033,0.91741,0.78076,0.34243,0.50859,0.29483,0.8032,0,0.0006065,0.0006065,0.0006065
54,10645.7,0.26101,0.42478,0.20255,0.76942,0,0.92788,0.87879,0.92587,0.81933,0.9002,0.88317,0.91849,0.78053,0.33265,0.51689,0.28678,0.79928,0,0.000594125,0.000594125,0.000594125
55,10858.5,0.25429,0.44579,0.20079,0.75594,0,0.89269,0.9046,0.93001,0.81835,0.93027,0.87587,0.9319,0.78485,0.34225,0.53121,0.28175,0.8023,0,0.00058175,0.00058175,0.00058175
56,11069.5,0.25369,0.43555,0.20158,0.7618,0,0.93246,0.85886,0.92593,0.81696,0.93534,0.85896,0.92043,0.77889,0.33655,0.52738,0.27692,0.80092,0,0.000569375,0.000569375,0.000569375
57,11281.4,0.25303,0.42378,0.20126,0.76635,0,0.93495,0.8426,0.92549,0.8134,0.94525,0.84542,0.92492,0.77793,0.3334,0.52544,0.27313,0.80376,0,0.000557,0.000557,0.000557
58,11496.5,0.24738,0.42247,0.19588,0.76792,0,0.87168,0.89452,0.91905,0.81266,0.87415,0.89273,0.91921,0.79189,0.32509,0.52846,0.26929,0.80008,0,0.000544625,0.000544625,0.000544625
59,11708.9,0.25255,0.41705,0.19736,0.76977,0,0.88966,0.87774,0.92009,0.81138,0.8951,0.88264,0.91908,0.78653,0.32764,0.53397,0.28224,0.79551,0,0.00053225,0.00053225,0.00053225
60,11922.8,0.24288,0.41009,0.19384,0.76747,0,0.9175,0.85499,0.9232,0.81561,0.91215,0.84924,0.91278,0.795,0.32416,0.51539,0.26579,0.79501,0,0.000519875,0.000519875,0.000519875
61,12135.7,0.2342,0.42878,0.19091,0.7733,0,0.92677,0.85078,0.92529,0.8224,0.92126,0.84503,0.91313,0.7931,0.32235,0.51889,0.26744,0.7953,0,0.0005075,0.0005075,0.0005075
62,12343.4,0.23555,0.41857,0.19005,0.76243,0,0.88313,0.90605,0.93092,0.8249,0.88664,0.89562,0.91794,0.79276,0.30715,0.51486,0.24965,0.79461,0,0.000495125,0.000495125,0.000495125
63,12558.3,0.2275,0.40049,0.18395,0.7568,0,0.92624,0.86004,0.92258,0.82361,0.91826,0.84936,0.91396,0.79376,0.30805,0.50409,0.24773,0.79557,0,0.00048275,0.00048275,0.00048275
64,12775.4,0.2291,0.41989,0.18402,0.76527,0,0.89829,0.89668,0.92717,0.81682,0.90172,0.88429,0.91849,0.78058,0.31481,0.51483,0.26146,0.79641,0,0.000470375,0.000470375,0.000470375
65,12993.3,0.22929,0.39076,0.18029,0.75881,0,0.88204,0.91431,0.92565,0.81472,0.92472,0.85343,0.91204,0.78603,0.31371,0.50641,0.26242,0.79707,0,0.000458,0.000458,0.000458
66,13205.7,0.23141,0.39963,0.18226,0.76046,0,0.94509,0.8528,0.92493,0.81448,0.94682,0.84484,0.91782,0.78009,0.3161,0.50387,0.26712,0.79677,0,0.000445625,0.000445625,0.000445625
67,13418,0.2294,0.40489,0.18014,0.76368,0,0.93285,0.86497,0.93009,0.81997,0.9225,0.85354,0.92152,0.77919,0.30855,0.49385,0.26366,0.79643,0,0.00043325,0.00043325,0.00043325
68,13637.2,0.2282,0.41478,0.17888,0.76477,0,0.9404,0.84428,0.92674,0.82092,0.93898,0.83962,0.92385,0.78284,0.31919,0.51071,0.26467,0.80127,0,0.000420875,0.000420875,0.000420875
69,13862.8,0.22193,0.41196,0.17499,0.76346,0,0.9402,0.85282,0.92491,0.81674,0.9332,0.8456,0.92086,0.7813,0.31346,0.50775,0.26366,0.80031,0,0.0004085,0.0004085,0.0004085
70,14144.8,0.21703,0.39509,0.17416,0.75657,0,0.8831,0.89427,0.92912,0.82235,0.90157,0.85869,0.92077,0.78194,0.31507,0.51174,0.26035,0.80152,0,0.000396125,0.000396125,0.000396125
71,14359.5,0.21924,0.38613,0.17409,0.75085,0,0.88112,0.89494,0.92641,0.81676,0.92721,0.85499,0.92375,0.78477,0.31343,0.51246,0.26097,0.80035,0,0.00038375,0.00038375,0.00038375
72,14564.9,0.21893,0.39116,0.17072,0.75599,0,0.93465,0.84331,0.92111,0.81805,0.93988,0.84076,0.92285,0.7805,0.31311,0.54319,0.26737,0.79892,0,0.000371375,0.000371375,0.000371375
73,14767.9,0.21235,0.38894,0.17103,0.76348,0,0.89164,0.88747,0.91676,0.81751,0.95169,0.82608,0.91955,0.78449,0.30251,0.53811,0.26976,0.79467,0,0.000359,0.000359,0.000359
74,14965.5,0.21417,0.39792,0.17205,0.7648,0,0.90949,0.87953,0.92067,0.81514,0.91734,0.8655,0.92045,0.78106,0.31168,0.53646,0.27061,0.79438,0,0.000346625,0.000346625,0.000346625
75,15174.1,0.2106,0.39343,0.17043,0.75785,0,0.91187,0.89369,0.92162,0.81792,0.90927,0.89082,0.92397,0.79063,0.30013,0.53845,0.26344,0.78928,0,0.00033425,0.00033425,0.00033425
76,15394.3,0.21086,0.39395,0.16698,0.75799,0,0.90409,0.89222,0.9202,0.81671,0.90039,0.88868,0.93005,0.79438,0.31195,0.51201,0.25586,0.79803,0,0.000321875,0.000321875,0.000321875
77,15615.4,0.20658,0.38945,0.16827,0.76126,0,0.90386,0.89633,0.92384,0.81977,0.89599,0.88865,0.9293,0.79177,0.30653,0.5104,0.25791,0.79255,0,0.0003095,0.0003095,0.0003095
78,15842.6,0.20337,0.39688,0.16368,0.76877,0,0.92993,0.86262,0.92275,0.81444,0.89965,0.89191,0.93072,0.79294,0.30501,0.51193,0.25852,0.79292,0,0.000297125,0.000297125,0.000297125
79,16058.6,0.2004,0.38893,0.16232,0.7593,0,0.92452,0.85374,0.91987,0.81212,0.92177,0.86543,0.9273,0.78685,0.29993,0.5308,0.26065,0.79544,0,0.00028475,0.00028475,0.00028475
80,16277.4,0.19422,0.4102,0.15836,0.7508,0,0.94238,0.84676,0.91923,0.81874,0.9396,0.84582,0.92173,0.78598,0.30579,0.52393,0.2625,0.79516,0,0.000272375,0.000272375,0.000272375
